perc_rows,number_rows,number_issues,number_agents,profile,RANK(WR),RANK(COP),RANK(STD),RANK(DIV(WR)),RANK(DIV(COP)),"KT(WR,STD)","KT(WR,COP)","KT(WR,RANK(DIV(WR)))","KT(WR,RANK(DIV(COP)))","KT(RANK(DIV(WR)),STD)","KT(RANK(DIV(WR)),COP)","KT(RANK(DIV(WR)),RANK(DIV(COP)))","KT(RANK(DIV(COP)),STD)","KT(RANK(DIV(COP)),COP)","KT(RANK(DIV(COP)),RANK(DIV(WR)))",Robusteness(WR),Robusteness(COP),"Robusteness(DIV,WR)","Robusteness(DIV,COP)"
0.9399999999999996,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.9499999999999996,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.9599999999999996,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.9699999999999996,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.9799999999999996,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.9899999999999995,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.9999999999999996,4,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
1.0099999999999996,5,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
1.0199999999999996,5,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
1.0299999999999996,5,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
1.0399999999999996,5,3,100,0,"[0, 1, 2]","[0, 1, 2]","[2, 0, 1]","[2, 1, 0]","[2, 0, 1]",-0.33333333333333337,1.0,-1.0,-0.33333333333333337,0.33333333333333337,-1.0,0.33333333333333337,1.0,-0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0
0.1,2,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 2, 3]","[0, 1, 2, 3]",0.0,0.6666666666666669,0.0,0.0,0.3333333333333334,0.3333333333333334,1.0,0.3333333333333334,0.3333333333333334,1.0,1.0,1.0,0.3333333333333334,0.3333333333333334
0.11,2,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,-0.3333333333333334,-0.3333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333334,0.3333333333333334
0.12,2,4,100,0,"[2, 0, 1, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",-0.3333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333334,0.3333333333333334
0.13,2,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,-0.3333333333333334,-0.3333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333334,0.3333333333333334
0.1399999999999999,2,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,-0.3333333333333334,0.0,0.0,0.0,0.0,1.0,-0.3333333333333334,0.0,1.0,1.0,0.3333333333333334,1.0
0.1499999999999999,2,4,100,0,"[2, 0, 1, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",-0.3333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333334,1.0
0.1599999999999999,2,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,0.0,-0.3333333333333334,1.0,-0.3333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.1699999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,0.0,-0.3333333333333334,1.0,-0.3333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.1799999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.1899999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,-0.3333333333333334,-0.3333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.1999999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.2099999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,0.0,-0.3333333333333334,1.0,-0.3333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.2199999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.2299999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,-0.3333333333333334,-0.3333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.2399999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",0.0,0.6666666666666669,-0.3333333333333334,-0.3333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.2499999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,-0.3333333333333334,0.0,0.0,0.0,0.0,1.0,-0.3333333333333334,0.0,1.0,1.0,1.0,1.0
0.2599999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,-0.3333333333333334,0.0,0.0,0.0,0.0,1.0,-0.3333333333333334,0.0,1.0,1.0,1.0,1.0
0.2699999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.2799999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.2899999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.2999999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3099999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3199999999999999,3,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3299999999999998,3,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3399999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3499999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3599999999999999,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3699999999999999,4,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3799999999999999,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3899999999999999,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.3999999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4099999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4199999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4299999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4399999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4499999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4599999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4699999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4799999999999997,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4899999999999997,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.4999999999999998,4,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5099999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5199999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5299999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5399999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5499999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5599999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5699999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5799999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5899999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.5999999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6099999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6199999999999998,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6299999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6399999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6499999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6599999999999997,5,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6699999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6799999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6899999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.6999999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7099999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7199999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7299999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7399999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7499999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7599999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7699999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7799999999999997,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7899999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.7999999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 1, 3, 0]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,-0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.8099999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.8199999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.8299999999999996,6,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.8399999999999996,7,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
0.8499999999999996,7,4,100,0,"[2, 1, 0, 3]","[2, 0, 1, 3]","[0, 3, 1, 2]","[0, 3, 1, 2]","[0, 3, 1, 2]",0.0,0.6666666666666669,0.0,0.0,1.0,-0.3333333333333334,1.0,1.0,-0.3333333333333334,1.0,1.0,1.0,1.0,1.0
